columns,rel_imp,sca_imp,percentage
Col1206,0.934293694794178,0.0012577428548513963,4.9101215525684284e-05
Col1207,6.23831582069397,0.00751091650810574,0.0003078288213491298
Col1208,3.4669917821884155,0.004174893863229098,0.0001710927712478973
Col1209,0.0,0.0,0.0
Col121,6.360719442367554,0.007657927843112835,0.0003138606332491418
Col1210,7.773024082183838,0.009316364922018143,0.0003826032286377652
Col1211,2.898646116256714,0.003502159034087916,0.00014330856702409405
Col1212,0.0,0.0,0.0
Col1213,0.0,0.0,0.0
Col1214,4.182272434234619,0.005049180770461785,0.0002066836616410693
Col1215,2.2972222566604614,0.002795447810817384,0.00011402415416921004
Col1216,1.8670711517333984,0.002253594763580498,9.225779373289939e-05
Col1217,0.0,0.0,0.0
Col1218,0.0,0.0,0.0
Col1219,7.585594177246094,0.009091365817179524,0.000373369558815421
Col122,3.193413734436035,0.0038502390011920257,0.0001576999140114718
Col1220,1.8666666746139526,0.0022530295416877564,9.22360691164482e-05
Col1221,0.0,0.0,0.0
Col1222,0.0,0.0,0.0
Col1223,5.417800188064575,0.006530743732307923,0.0002675149717674676
Col1224,0.0,0.0,0.0
Col1225,0.0,0.0,0.0
Col1226,1.1401309370994568,0.0014606008981388203,5.824323967377319e-05
Col1227,7.255960941314697,0.00871259285305285,0.0003575124841215812
Col1228,2.7225793600082397,0.0033108529977383125,0.00013508728898378015
Col1229,4.8344656229019165,0.005831761003476835,0.000238806034502991
Col123,6.337550163269043,0.007632862395576897,0.0003127812299741041
Col1230,0.9933333098888397,0.0013122627248087397,5.164066577851965e-05
Col1231,2.5161765217781067,0.0030700519690321044,0.0001250763315860975
Col1232,1.1689589023590088,0.0014908116869859587,5.956422906405164e-05
Col1233,3.3841781616210938,0.004077729402059898,0.00016706374003165538
Col1234,4.018309831619263,0.00484741154157569,0.000198494572403724
Col1235,0.0,0.0,0.0
Col1236,0.0,0.0,0.0
Col1237,2.113442122936249,0.0025644561087453128,0.0001047361434805403
Col1238,7.13649320602417,0.00857765256041816,0.000351818210803366
Col1239,12.133504563942552,0.014492786851444363,0.0006003428529255542
Col124,4.286903023719788,0.005171500186824664,0.00021176413568455536
Col1240,0.0,0.0,0.0
Col1241,0.0,0.0,0.0
Col1242,0.0,0.0,0.0
Col1243,0.0,0.0,0.0
Col1244,2.31797194480896,0.0028191571558233894,0.00011501930719183873
Col1245,3.3033032417297363,0.003984123776149405,0.0001631580146282036
Col1246,3.548534870147705,0.0042699550434471,0.00017504616258104828
Col1247,2.405017375946045,0.002931854911966467,0.00011949275253952108
Col1248,0.0,0.0,0.0
Col1249,0.0,0.0,0.0
Col125,12.626614034175873,0.015111506027128924,0.0006272338606986583
Col1250,0.0,0.0,0.0
Col1251,0.0,0.0,0.0
Col1252,5.454340934753418,0.006568184235796598,0.0002691701319663576
Col1253,1.6666666865348816,0.0020130441474649837,8.238547207314002e-05
Col1254,0.0,0.0,0.0
Col1255,6.115807056427002,0.007356805633463056,0.00030163443793501085
Col1256,7.74711799621582,0.009287413436360765,0.00038137544040633183
Col1257,8.565206387225771,0.010241662971870536,0.00042108704802498297
Col1258,2.580471634864807,0.003146775628782954,0.0001282334478247019
Col1259,2.0757508873939514,0.0025149456425738676,0.00010278305129007522
Col126,5.446753263473511,0.006560020285554707,0.0002688176486366591
Col1260,1.8656790256500244,0.002251649387434481,9.218302212343375e-05
Col1261,0.0,0.0,0.0
Col1262,1.9285715222358704,0.002333893742225873,9.543364750379316e-05
