feature,imp
Col1311,0.0
Col1290,0.0
Col655,0.0
Col650,0.0
Col622,0.0
Col1283,0.0
Col1287,0.0
Col627,0.0
Col1279,0.0
Col631,0.0
Col1315,0.0
Col2229,1.360550351027796e-06
Col1418,3.8462446687690385e-06
Col1496,4.926490542616663e-06
Col1110,5.627124857552036e-06
Col1367,5.8215656722574644e-06
Col1082,8.180188210364355e-06
Col1527,8.856679725007543e-06
Col2324,9.275447939747142e-06
Col1608,9.829682831757773e-06
Col537,1.0343295213438473e-05
Col1550,1.0594198379186578e-05
Col2017,1.1843393040818707e-05
Col2145,1.1981148743965935e-05
Col1632,1.2138261493036903e-05
Col1522,1.2567035045982758e-05
Col2051,1.4319082694683339e-05
Col978,1.4971141414360715e-05
Col2307,1.6436604477972515e-05
Col1152,1.886066168614957e-05
Col1236,2.1905813601533765e-05
Col1395,2.456229762973504e-05
Col1464,2.6079031089141046e-05
Col1321,2.7533795877029217e-05
Col1599,2.756804068476871e-05
Col959,2.9478212311389265e-05
Col2069,2.956493626350479e-05
Col1925,3.0399629283240667e-05
Col2191,3.05538731875016e-05
Col1292,3.37361633499712e-05
Col1833,3.423731394485636e-05
Col2331,3.537287304375325e-05
Col970,3.614168699454164e-05
Col1832,3.6149537570547276e-05
Col1103,4.3667478809058964e-05
Col1909,4.397877654840043e-05
Col1853,4.774518864306946e-05
Col2373,5.0682570649625095e-05
Col1946,5.2282777253020096e-05
Col1230,5.3007272741544325e-05
Col2149,5.451414547887891e-05
Col936,6.496486732235477e-05
Col2315,6.695128655078054e-05
Col2095,7.55697498687955e-05
Col1167,7.692526305525661e-05
Col558,9.658414070723813e-05
Col1866,9.817656525720281e-05
Col2339,0.00010092062488086793
Col1222,0.00010546744234039314
Col1106,0.00010788805640098057
Col2053,0.0001079297877242964
Col2180,0.0001122732742180395
Col1357,0.00013260744600285062
Col2059,0.000136574885604866
Col1921,0.00015780337874376593
Col2089,0.0001636531149803077
Col1945,0.00017758893978215082
Col2310,0.00018338953685910554
Col1303,0.00019600474367292852
Col1453,0.00019894621336240514
Col1249,0.000210423117127725
Col1375,0.00021218454515428388
Col1029,0.00024181210761934426
Col1825,0.00024218619122622678
Col2142,0.00025256426087927005
Col2052,0.0002568546165111343
Col104,0.0002573133964794629
Col878,0.0002579195089845365
Col1701,0.000261211441868591
Col1014,0.00027174328957643983
Col1892,0.0002728910951921455
Col102,0.00028489884966150257
Col1114,0.00029532071990995783
Col728,0.0002979890725798869
Col1626,0.0003142278179842198
Col1633,0.0003318844118712154
Col2385,0.00033610831608399237
Col1912,0.00036409697536247867
Col1890,0.0003722546198208798
Col2201,0.0003859498804163766
Col47,0.0004146995280082958
Col2357,0.000462502260370022
Col2136,0.0004736308220679367
Col1398,0.0005223080345268117
Col1373,0.0005292651855605112
Col1778,0.0005397223809898207
Col565,0.0005603920229134385
Col1130,0.0005743742658250905
Col98,0.0005882612032230486
Col743,0.0005974141755119051
Col1739,0.0006136958448774983
