feature,imp
Col1654,0.0
Col1655,0.0
Col1657,0.0
Col1659,0.0
Col439,0.0
Col427,0.0
Col1665,0.0
Col1666,0.0
Col1668,0.0
Col415,0.0
Col1670,0.0
Col1671,0.0
Col413,0.0
Col1676,0.0
Col1678,0.0
Col410,0.0
Col456,0.0
Col168,0.0
Col1639,0.0
Col1636,0.0
Col485,0.0
Col1602,0.0
Col484,0.0
Col1606,0.0
Col1608,0.0
Col1609,0.0
Col48,0.0
Col1610,0.0
Col1611,0.0
Col1612,0.0
Col1613,0.0
Col1614,0.0
Col479,0.0
Col1618,0.0
Col1619,0.0
Col471,0.0
Col1620,0.0
Col1621,0.0
Col1622,0.0
Col1624,0.0
Col470,0.0
Col468,0.0
Col463,0.0
Col1631,0.0
Col1633,0.0
Col457,0.0
Col1635,0.0
Col1637,0.0
Col360,0.0
Col1680,0.0
Col1682,0.0
Col1718,0.0
Col1720,0.0
Col1721,0.0
Col1722,0.0
Col1723,0.0
Col1725,0.0
Col38,0.0
Col1727,0.0
Col1729,0.0
Col375,0.0
Col373,0.0
Col372,0.0
Col1733,0.0
Col1734,0.0
Col1735,0.0
Col1736,0.0
Col370,0.0
Col1739,0.0
Col369,0.0
Col1740,0.0
Col1741,0.0
Col1742,0.0
Col1743,0.0
Col366,0.0
Col1745,0.0
Col1746,0.0
Col1749,0.0
Col1717,0.0
Col1681,0.0
Col380,0.0
Col1712,0.0
Col1683,0.0
Col41,0.0
Col401,0.0
Col400,0.0
Col1689,0.0
Col397,0.0
Col1690,0.0
Col1692,0.0
Col1693,0.0
Col1694,0.0
Col1695,0.0
Col394,0.0
Col1698,0.0
Col1699,0.0
Col39,0.0
Col389,0.0
Col1701,0.0
Col1702,0.0
Col1703,0.0
Col1704,0.0
Col1705,0.0
Col1706,0.0
Col388,0.0
Col1709,0.0
Col171,0.0
Col1710,0.0
Col1711,0.0
Col1715,0.0
Col2388,0.0
Col2385,0.0
Col2380,0.0
Col2099,0.0
Col2291,0.0
Col229,0.0
Col2101,0.0
Col2288,0.0
Col2285,0.0
Col2106,0.0
Col2107,0.0
Col2108,0.0
Col2284,0.0
Col2110,0.0
Col2283,0.0
Col2282,0.0
Col2113,0.0
Col2114,0.0
Col2115,0.0
Col2116,0.0
Col2277,0.0
Col2275,0.0
Col2120,0.0
Col2273,0.0
Col227,0.0
Col2126,0.0
Col2127,0.0
Col2267,0.0
Col2129,0.0
Col213,0.0
Col2293,0.0
Col2266,0.0
Col2096,0.0
Col2094,0.0
Col2062,0.0
Col2063,0.0
Col2064,0.0
Col2065,0.0
Col2305,0.0
Col2068,0.0
Col2069,0.0
Col2301,0.0
Col230,0.0
Col2071,0.0
Col2299,0.0
Col2073,0.0
Col2074,0.0
Col2075,0.0
Col2298,0.0
Col2077,0.0
Col2078,0.0
Col2079,0.0
Col208,0.0
Col2297,0.0
Col2083,0.0
Col2085,0.0
Col2087,0.0
Col2295,0.0
Col2294,0.0
Col2092,0.0
Col2093,0.0
Col2095,0.0
Col2306,0.0
Col2131,0.0
Col2133,0.0
Col2225,0.0
Col2175,0.0
Col2224,0.0
Col2177,0.0
Col2223,0.0
Col2222,0.0
Col2221,0.0
Col2181,0.0
Col2217,0.0
Col2184,0.0
Col2186,0.0
Col2187,0.0
Col2188,0.0
Col2189,0.0
Col2213,0.0
Col2191,0.0
Col2192,0.0
Col2193,0.0
Col2194,0.0
Col2197,0.0
Col2198,0.0
Col2199,0.0
Col2211,0.0
Col2209,0.0
Col2202,0.0
Col2203,0.0
Col2204,0.0
Col2226,0.0
Col2132,0.0
Col2227,0.0
Col2231,0.0
Col2134,0.0
Col2135,0.0
Col2136,0.0
Col2137,0.0
Col2265,0.0
Col2139,0.0
Col2262,0.0
Col2140,0.0
Col2141,0.0
Col2260,0.0
Col2145,0.0
Col2257,0.0
Col2147,0.0
Col2148,0.0
Col2255,0.0
Col2150,0.0
Col2151,0.0
Col2254,0.0
Col2251,0.0
Col2157,0.0
Col2242,0.0
Col2240,0.0
Col2162,0.0
Col2164,0.0
Col2165,0.0
Col2167,0.0
Col2232,0.0
Col2230,0.0
Col2059,0.0
Col2309,0.0
Col2057,0.0
Col1944,0.0
Col2350,0.0
Col1946,0.0
Col1947,0.0
Col235,0.0
Col2348,0.0
Col2345,0.0
Col1951,0.0
Col1952,0.0
Col1955,0.0
Col1956,0.0
Col1957,0.0
Col1958,0.0
Col1959,0.0
Col2344,0.0
Col1960,0.0
Col2343,0.0
Col1966,0.0
Col1967,0.0
Col2341,0.0
Col1970,0.0
Col2338,0.0
Col1972,0.0
Col1973,0.0
Col2337,0.0
Col1975,0.0
Col1976,0.0
Col2351,0.0
Col1978,0.0
Col1942,0.0
Col2355,0.0
Col2379,0.0
Col2377,0.0
Col2375,0.0
Col2372,0.0
Col2371,0.0
Col1918,0.0
Col1919,0.0
Col2370,0.0
Col1920,0.0
Col1921,0.0
Col2369,0.0
Col1923,0.0
Col1924,0.0
Col2361,0.0
Col1927,0.0
Col1928,0.0
Col1929,0.0
Col1930,0.0
Col2359,0.0
Col1932,0.0
Col1933,0.0
Col2358,0.0
Col1935,0.0
Col2356,0.0
Col1937,0.0
Col1938,0.0
Col1939,0.0
Col2354,0.0
Col2335,0.0
Col2333,0.0
Col1980,0.0
Col2320,0.0
Col2023,0.0
Col2024,0.0
Col2025,0.0
Col2026,0.0
Col2028,0.0
Col2318,0.0
Col203,0.0
Col2030,0.0
Col2031,0.0
Col2317,0.0
Col2033,0.0
Col2315,0.0
Col2036,0.0
Col2314,0.0
Col204,0.0
Col2313,0.0
Col2041,0.0
Col2043,0.0
Col2044,0.0
Col2047,0.0
Col2048,0.0
Col2312,0.0
Col2310,0.0
Col2051,0.0
Col2052,0.0
Col2054,0.0
Col2019,0.0
Col2017,0.0
Col2016,0.0
Col2321,0.0
Col1981,0.0
Col1982,0.0
Col1983,0.0
Col2331,0.0
Col1986,0.0
Col1987,0.0
Col2329,0.0
Col1989,0.0
Col2328,0.0
Col1990,0.0
Col1991,0.0
Col2327,0.0
Col1997,0.0
Col1599,0.0
Col1998,0.0
Col2325,0.0
Col200,0.0
Col2001,0.0
Col2002,0.0
Col2003,0.0
Col2005,0.0
Col2006,0.0
Col2324,0.0
Col2323,0.0
Col2010,0.0
Col2011,0.0
Col2012,0.0
Col2322,0.0
Col1999,0.0
Col1598,0.0
Col1638,0.0
Col1596,0.0
Col1239,0.0
Col785,0.0
Col1245,0.0
Col1247,0.0
Col1255,0.0
Col775,0.0
Col1258,0.0
Col1259,0.0
Col77,0.0
Col1260,0.0
Col1268,0.0
Col1270,0.0
Col760,0.0
Col76,0.0
Col754,0.0
Col753,0.0
Col745,0.0
Col1280,0.0
Col1281,0.0
Col742,0.0
Col1284,0.0
Col1287,0.0
Col129,0.0
Col74,0.0
Col739,0.0
Col791,0.0
Col1233,0.0
Col796,0.0
Col1230,0.0
Col1194,0.0
Col1195,0.0
Col829,0.0
Col1199,0.0
Col828,0.0
Col82,0.0
Col1204,0.0
Col1205,0.0
Col1206,0.0
Col816,0.0
Col1208,0.0
Col815,0.0
Col1296,0.0
Col1210,0.0
Col807,0.0
Col1215,0.0
Col801,0.0
Col1219,0.0
Col122,0.0
Col1220,0.0
Col80,0.0
Col1226,0.0
Col1227,0.0
Col1228,0.0
Col799,0.0
Col797,0.0
Col813,0.0
Col1297,0.0
Col1298,0.0
Col1299,0.0
Col1354,0.0
Col1355,0.0
Col1356,0.0
Col1357,0.0
Col1358,0.0
Col1359,0.0
Col136,0.0
Col1360,0.0
Col1361,0.0
Col1362,0.0
Col1363,0.0
Col1364,0.0
Col1351,0.0
Col1365,0.0
Col1368,0.0
Col137,0.0
Col1370,0.0
Col1375,0.0
Col1379,0.0
Col1380,0.0
Col1382,0.0
Col1383,0.0
Col1384,0.0
Col1385,0.0
Col1386,0.0
Col1387,0.0
Col1366,0.0
Col1192,0.0
Col70,0.0
Col1348,0.0
Col737,0.0
Col130,0.0
Col734,0.0
Col1304,0.0
Col1305,0.0
Col730,0.0
Col1309,0.0
Col131,0.0
Col1310,0.0
Col1316,0.0
Col724,0.0
Col723,0.0
Col702,0.0
Col1329,0.0
Col1331,0.0
Col1334,0.0
Col1336,0.0
Col1339,0.0
Col134,0.0
Col707,0.0
Col1342,0.0
Col1343,0.0
Col1344,0.0
Col1345,0.0
Col491,0.0
Col1347,0.0
Col716,0.0
Col1190,0.0
Col1188,0.0
Col1186,0.0
Col1047,0.0
Col105,0.0
Col963,0.0
Col1053,0.0
Col1055,0.0
Col962,0.0
Col1057,0.0
Col1059,0.0
Col960,0.0
Col96,0.0
Col1062,0.0
Col1063,0.0
Col965,0.0
Col1067,0.0
Col1069,0.0
Col957,0.0
Col1071,0.0
Col1072,0.0
Col1073,0.0
Col951,0.0
Col950,0.0
Col108,0.0
Col1081,0.0
Col1086,0.0
Col1087,0.0
Col948,0.0
Col959,0.0
Col1089,0.0
Col1044,0.0
Col104,0.0
Col100,0.0
Col997,0.0
Col996,0.0
Col995,0.0
Col1006,0.0
Col1007,0.0
Col101,0.0
Col1010,0.0
Col987,0.0
Col984,0.0
Col1018,0.0
Col102,0.0
Col970,0.0
Col981,0.0
Col1022,0.0
Col1025,0.0
Col980,0.0
Col979,0.0
Col978,0.0
Col1030,0.0
Col1031,0.0
Col1033,0.0
Col976,0.0
Col1035,0.0
Col971,0.0
Col1039,0.0
Col1021,0.0
Col1388,0.0
Col946,0.0
Col944,0.0
Col1142,0.0
Col1143,0.0
Col844,0.0
Col1150,0.0
Col1151,0.0
Col1152,0.0
Col1153,0.0
Col1154,0.0
Col1155,0.0
Col1156,0.0
Col116,0.0
Col84,0.0
Col1140,0.0
Col1161,0.0
Col1163,0.0
Col1165,0.0
Col1166,0.0
Col117,0.0
Col1173,0.0
Col1175,0.0
Col1176,0.0
Col1178,0.0
Col1179,0.0
Col118,0.0
Col1181,0.0
Col1184,0.0
Col1162,0.0
Col945,0.0
Col114,0.0
Col1137,0.0
Col943,0.0
Col939,0.0
Col937,0.0
Col936,0.0
Col935,0.0
Col1101,0.0
Col1102,0.0
Col1103,0.0
Col1106,0.0
Col916,0.0
Col1108,0.0
Col111,0.0
Col847,0.0
Col906,0.0
Col1114,0.0
Col88,0.0
Col87,0.0
Col869,0.0
Col867,0.0
Col866,0.0
Col1123,0.0
Col86,0.0
Col1127,0.0
Col856,0.0
Col85,0.0
Col1135,0.0
Col893,0.0
Col1389,0.0
Col705,0.0
Col1487,0.0
Col1495,0.0
Col580,0.0
Col1499,0.0
Col58,0.0
Col572,0.0
Col1500,0.0
Col571,0.0
Col570,0.0
Col567,0.0
Col566,0.0
Col1508,0.0
Col1493,0.0
Col564,0.0
Col1512,0.0
Col1513,0.0
Col1516,0.0
Col1518,0.0
Col558,0.0
Col557,0.0
Col555,0.0
Col1521,0.0
Col1522,0.0
Col1524,0.0
Col554,0.0
Col1510,0.0
Col549,0.0
Col1490,0.0
Col1485,0.0
Col1456,0.0
Col1457,0.0
Col1460,0.0
Col62,0.0
Col1462,0.0
Col619,0.0
Col1464,0.0
Col1466,0.0
Col1467,0.0
Col1468,0.0
Col616,0.0
Col583,0.0
Col1472,0.0
Col1474,0.0
Col1476,0.0
Col1477,0.0
Col1478,0.0
Col60,0.0
Col597,0.0
Col1480,0.0
Col1481,0.0
Col590,0.0
Col585,0.0
Col584,0.0
Col1473,0.0
Col623,0.0
Col1527,0.0
Col548,0.0
Col1565,0.0
Col530,0.0
Col1568,0.0
Col53,0.0
Col1571,0.0
Col528,0.0
Col1577,0.0
Col1578,0.0
Col522,0.0
Col521,0.0
Col1580,0.0
Col1564,0.0
Col515,0.0
Col1583,0.0
Col514,0.0
Col1586,0.0
Col1587,0.0
Col504,0.0
Col1589,0.0
Col500,0.0
Col498,0.0
Col1591,0.0
Col496,0.0
Col1595,0.0
Col1582,0.0
Col1528,0.0
Col1563,0.0
Col1561,0.0
Col1530,0.0
Col1531,0.0
Col547,0.0
Col1534,0.0
Col1535,0.0
Col1536,0.0
Col546,0.0
Col1540,0.0
Col1541,0.0
Col1543,0.0
Col1544,0.0
Col1562,0.0
Col540,0.0
Col1548,0.0
Col539,0.0
Col536,0.0
Col1550,0.0
Col1552,0.0
Col1554,0.0
Col533,0.0
Col1556,0.0
Col1558,0.0
Col1559,0.0
Col1560,0.0
Col1547,0.0
Col1454,0.0
Col2207,0.0
Col1419,0.0
Col1406,0.0
Col66,0.0
Col1403,0.0
Col1402,0.0
Col1434,0.0
Col642,0.0
Col643,0.0
Col1437,0.0
Col639,0.0
Col660,0.0
Col1440,0.0
Col1442,0.0
Col1443,0.0
Col1444,0.0
Col1439,0.0
Col1446,0.0
Col658,0.0
Col1409,0.0
Col1424,0.0
Col1425,0.0
Col1421,0.0
Col1453,0.0
Col1427,0.0
Col1417,0.0
Col1408,0.0
Col1428,0.0
Col1414,0.0
Col1430,0.0
Col1412,0.0
Col1431,0.0
Col1411,0.0
Col656,0.0
Col1415,0.0
Col1447,0.0
Col1401,0.0
Col1423,0.0
Col676,0.0
Col68,0.0
Col1397,0.0
Col1394,0.0
Col1398,0.0
Col635,0.0
Col685,0.0
Col679,0.0
Col63,0.0
Col1452,0.0
Col1448,0.0
Col1449,0.0
Col836,1.1302909425612375e-05
Col1573,0.00047606390991026653
Col296,0.0008342427257015958
Col767,0.0008530816670362797
Col747,0.0010938710851449548
Col1753,0.0011577224986710206
Col726,0.0011789085568174513
Col1290,0.0012631195503414628
Col837,0.0012671833382516685
Col78,0.0013362131321473032
Col778,0.0016829091068059122
Col545,0.0019053241385511134
Col525,0.0019751950834697328
Col535,0.002072078600802443
Col2340,0.002249784597672421
Col2243,0.0023530832453874054
Col2161,0.002427727265807305
Col1542,0.0024944834703781184
Col1688,0.002533652052441223
Col698,0.0028191775518106007
Col1994,0.002965676955790881
Col710,0.003002432276881772
Col157,0.0030132420892661224
Col482,0.0032030680417553838
Col324,0.0032059559522529856
Col2067,0.003253716613619883
Col29,0.0032862141705907095
Col252,0.0033390134412288526
Col145,0.003499002500739221
Col560,0.0035597631622867366
Col447,0.0035780892138169667
Col1017,0.0036382904920924898
Col2307,0.0036613620423425267
Col921,0.003752647363709589
Col1054,0.0038730626141128943
Col103,0.003882455544346233
Col532,0.0038834881793281067
Col562,0.003911933163352363
Col1886,0.0039176759682333865
Col2383,0.003961105897190315
Col784,0.003987718828343409
Col728,0.004043911683282611
Col244,0.004072128872369428
Col184,0.0041766812649520245
Col665,0.004321335193760936
Col1024,0.004455456295066276
Col790,0.00449472846052099
Col1756,0.004513030293387844
Col641,0.004523149692574397
Col1201,0.004741741813467049
Col1136,0.0047480007846279855
Col473,0.00476951512634509
Col832,0.004801227154652333
Col687,0.004833685957850284
Col831,0.004848430217415184
Col387,0.004858715024720049
Col653,0.004915487995691788
Col822,0.0049447722120921885
Col1750,0.005022619929725188
Col654,0.005136750770870309
Col2013,0.0051406091648438035
Col294,0.005149773343192196
Col420,0.005199670833868934
Col777,0.0053277060619009884
Col299,0.005381690844186521
Col541,0.005384269441164678
Col1488,0.005416327253829813
Col411,0.005435502512483295
Col1405,0.005481301152602901
Col1848,0.005482427240508516
Col1420,0.005495849013349892
Col1432,0.005505212907749182
Col1570,0.00555983682977745
Col1985,0.005585699488987384
Col763,0.0056593062062417
Col1628,0.005692600421084233
Col487,0.005694259622326661
Col1977,0.005764955070458686
Col955,0.005803209241528101
Col834,0.005806829680797283
Col156,0.005860113521934289
Col490,0.005890988028811942
Col371,0.005966909465967818
Col314,0.006013900742713035
Col1064,0.006092601075272281
Col699,0.006117928317146873
Col1422,0.006248064202245902
Col2125,0.006262911986589077
Col2174,0.006270881438457686
Col147,0.006295503520318169
Col132,0.006319472177596664
Col1795,0.00640577941808899
Col2195,0.006423711052135501
Col2090,0.00643144511644442
Col2280,0.0064884606384357285
Col1849,0.006489000834724467
Col282,0.0064901433024256525
Col280,0.006574680863919373
Col1187,0.0065866981389951255
Col1724,0.006591020481013607
Col1816,0.006591967576355421
Col2050,0.006602015872264499
Col733,0.006634480775095235
Col879,0.00664077515865582
Col448,0.006647503649230251
Col1594,0.006665883867934424
Col1275,0.006718473288212042
Col581,0.0067223901936795645
Col622,0.006789214051917151
Col2020,0.0068784220083707125
Col201,0.0069670379583571685
Col1646,0.007021256316725653
Col2123,0.007032709985568954
Col1492,0.00706397824615109
Col236,0.007091872190779414
Col793,0.007096172958364145
Col365,0.007104968653724724
Col323,0.007152639622170149
Col1847,0.007316011246549478
Col2215,0.007433781718403508
Col1626,0.007492380563890498
Col1263,0.00752680905768143
Col1413,0.007601892311443805
Col741,0.0076902475720444325
Col128,0.007740122708979986
Col1327,0.007746682136753166
Col1246,0.00776964620035847
Col690,0.007964801040871616
Col868,0.007999287153881048
Col655,0.008097880056129539
Col492,0.00816936896150359
Col320,0.008199130335875953
Col2326,0.008382159422388458
Col695,0.008418717142441443
Col1604,0.008518983403111018
Col761,0.00858155562086559
Col795,0.008653575170025216
Col359,0.008678527033319353
Col289,0.008710891659980777
Col172,0.008914861939866549
Col2205,0.008919634687749993
Col1015,0.009143674763524234
Col1667,0.009205611405440437
Col720,0.009268341018167687
Col2022,0.00928505667576284
Col1757,0.009289499019054504
Col949,0.009292827781754134
Col1867,0.009294571047952211
Col334,0.009300431792938038
Col1496,0.009334028989820933
Col272,0.009400950904821535
Col688,0.009436081617178956
Col1501,0.009473530230307557
Col1672,0.009473629957796414
Col756,0.009501105733688222
Col1392,0.009507984037691769
Col967,0.009548765551179469
Col232,0.009556876810367583
Col459,0.009560363019306788
Col1337,0.009562234914799217
Col1367,0.009572800719096507
Col395,0.009589294142000724
Col71,0.009616749980498834
Col989,0.009688596957222578
Col841,0.009723946194488759
Col1632,0.009889292175978665
Col743,0.009905849226925882
Col1839,0.010004262936489537
Col1824,0.01003851554004024
Col451,0.010081091319739341
Col1278,0.010083917889947506
Col1131,0.010087766366271352
Col1257,0.010132720196683091
Col835,0.010136674536500323
Col2104,0.010139134808427975
Col1092,0.010166955411708332
Col999,0.010195131300445706
Col1737,0.010201772751308487
Col1884,0.010207407912530837
Col75,0.010260544174326619
Col1113,0.010271951057044964
Col1979,0.010301691293420871
Col953,0.010327439696157546
Col1758,0.010402494430611977
Col1765,0.010416608895333475
Col327,0.0104853903024928
Col1407,0.010504587300552782
Col1335,0.010616950276488128
Col1525,0.010683186138971786
Col307,0.01076265368374506
Col1685,0.010906920733628488
Col1913,0.01094015758214645
Col860,0.010944885764043866
Col1229,0.011145319718131444
Col693,0.011161683930089794
Col2081,0.011204421283738867
Col1223,0.01123743389959898
Col345,0.011278125865379055
Col2027,0.011308981056058936
Col1566,0.011334377133004713
Col2076,0.011378877622531598
Col426,0.011388109622973519
Col820,0.011495796004923044
Col2072,0.011505756836520145
Col421,0.011528345991115978
Col858,0.011529808462039586
Col2105,0.011580514589956134
Col1060,0.01168305737448899
Col356,0.01169725253816313
Col2179,0.011774137539679796
Col1042,0.011878213072840642
Col254,0.011928104949989396
Col1645,0.012042293779212707
Col1969,0.01207432565362627
Col2208,0.012086059723376947
Col460,0.0120887445605933
Col1731,0.012089587199136475
Col1311,0.012177853132486205
Col2366,0.012291871707862398
Col2316,0.012341508939057439
Col1555,0.012386897186393001
Col44,0.012425640553722191
Col338,0.012433312933742516
Col845,0.012452634683515519
Col1931,0.01250146647625295
Col1283,0.012660611273267567
Col1100,0.012684293857894192
Col2244,0.012714851558635745
Col746,0.012724832071862799
Col645,0.012799679318207842
Col1395,0.012845250345075967
Col1272,0.012874838490151499
Col368,0.012920684057550438
Col219,0.012924439611245135
Col1674,0.012940170220187189
Col336,0.012972129539618231
Col810,0.012978030699789311
Col1822,0.013019135482547413
Col517,0.013067204895087954
Col2007,0.013073824829454213
Col972,0.013110081953662209
Col559,0.013228957430495472
Col513,0.013245953528667106
Col378,0.013348521506640319
Col1352,0.013351272402109137
Col692,0.013357077065211526
Col1601,0.013370229254502639
Col923,0.013560581734344256
Col819,0.013566794388401457
Col712,0.013659068331145243
Col573,0.013738937973173111
Col2038,0.013765240807932545
Col1133,0.013768225388756166
Col507,0.013824008707982522
Col2153,0.01384107723056519
Col714,0.013900886669049524
Col2014,0.013974174609291859
Col64,0.013985013917447721
Col260,0.013999992407186173
Col2173,0.01406039732305265
Col250,0.014065374947927485
Col1056,0.014067289645537091
Col446,0.014110628414671887
Col824,0.014150464697045687
Col821,0.014226607366094962
Col977,0.014254921937249674
Col721,0.01427320284573377
Col1426,0.01430894520784088
Col469,0.01431158409586478
Col474,0.014330163913862227
Col424,0.01433146498476236
Col1502,0.014336756545566695
Col1789,0.014346168672019327
Col315,0.014359808839385512
Col610,0.014384381991972462
Col1273,0.0144050727196223
Col1020,0.014441911809346532
Col1934,0.014466994943216434
Col942,0.014613388450172836
Col998,0.014661265498906683
Col391,0.01469570091607075
Col1707,0.014722466781023846
Col1093,0.014772081322525239
Col1686,0.014779438434380203
Col1549,0.01488640659142295
Col1328,0.014904873485866716
Col1661,0.01492905637465816
Col124,0.014959090648873975
Col1120,0.015047569425277166
Col544,0.015070521557860652
Col1399,0.01519249809411753
Col238,0.015270025711206687
Col1864,0.015369120573119042
Col550,0.015433139341707803
Col1494,0.015452970172454467
Col2389,0.0154632151811099
Col1138,0.015554014400968668
Col1713,0.015572936062178975
Col494,0.015576469892504633
Col191,0.015614328010026154
Col1520,0.015657544973196384
Col2258,0.01574467391763377
Col465,0.015784302884658194
Col1914,0.015894203809127355
Col1074,0.01592844093064476
Col2172,0.016058594601022862
Col2319,0.01607887272491487
Col1974,0.016098743370289798
Col316,0.016140368267153787
Col2381,0.016165885567049277
Col2182,0.016214516082379844
Col2382,0.016266616724116056
Col670,0.01629855289106514
Col508,0.016306087118286343
Col2029,0.01638917213477577
Col1286,0.016459964470624956
Col994,0.016469047009191756
Col1170,0.016470995412709542
Col1001,0.016589247452580697
Col811,0.01663436962431457
Col1095,0.016682557501688223
Col187,0.016690615358532186
Col1232,0.016803107163717735
Col1091,0.016867881214716277
Col1079,0.016897156208768877
Col452,0.01697158888743523
Col436,0.01698381770700519
Col1584,0.017014368349267985
Col864,0.017031030077981475
Col947,0.017064721734856243
Col1433,0.017075564893169595
Col704,0.017088118498959165
Col2229,0.01710067923442662
Col52,0.01715876632829133
Col1338,0.01716600176270901
Col1673,0.0171856079717153
Col1907,0.017237954579641612
Col1514,0.017313395554657024
Col534,0.017351992548813863
Col2212,0.017517510193539355
Col197,0.017519687665029295
Col90,0.017594398978543365
Col1696,0.0175951937697734
Col1590,0.017651518623420043
Col1851,0.01765410523631522
Col568,0.017696786012333154
Col531,0.017789420843744932
Col839,0.01780651410552833
Col2058,0.01780669706784725
Col2015,0.017927176061798028
Col481,0.017992190437884074
Col1787,0.01806539248331065
Col1679,0.01807457248524828
Col651,0.018090882539642156
Col146,0.018094052479175393
Col1752,0.018118418548151664
Col928,0.018237535609868204
Col1302,0.018237598275631546
Col609,0.018357960217733508
Col1238,0.01840614390445
Col34,0.018426182276966626
Col561,0.018481389972133236
Col840,0.018530798702140597
Col919,0.018607560460328167
Col1322,0.018780414747792646
Col788,0.018801880009214757
Col675,0.018928833184560588
Col717,0.018999616057764693
Col1576,0.01905594317915306
Col1842,0.019083054937709704
Col587,0.01912159971700255
Col718,0.019183852811042644
Col433,0.019198450751502037
Col565,0.019274757208631182
Col924,0.01933423984826887
Col2091,0.019337275849223616
Col842,0.019377227926913734
Col91,0.019408764177347375
Col899,0.01956575092241195
Col615,0.019716952243168263
Col1390,0.019809387470957136
Col826,0.019834537188602792
Col472,0.019898052163054646
Col2034,0.01991446584589965
Col293,0.019982680655031414
Col2124,0.020029824447958824
Col1279,0.020119346555545665
Col940,0.020151198794568993
Col2237,0.02018268027455155
Col883,0.02021702437854516
Col218,0.020270520724018835
Col1293,0.020286068402618176
Col647,0.020335549939996436
Col301,0.020336551236181416
Col1340,0.02037024944081278
Col1300,0.020379853272972353
Col2060,0.02041940133869709
Col986,0.02043346382627027
Col1051,0.020440862991775027
Col274,0.020471072430517497
Col268,0.020471608473198358
Col1451,0.020514333579012566
Col1371,0.020537541211565192
Col2049,0.020572032827461048
Col2261,0.020619294043974355
Col644,0.020662498123872084
Col2040,0.02066648066319061
Col1252,0.0207363263209039
Col686,0.020994561494353327
Col523,0.02104696856805063
Col1940,0.021060748035794823
Col2368,0.02106321628128216
Col284,0.02123771213415438
Col6,0.021303004399574426
Col1099,0.021425248710687298
Col748,0.021616955662041592
Col32,0.02163515647776655
Col245,0.021669635878448685
Col556,0.0216731245383466
Col190,0.021731753181567674
Col551,0.021788657477956545
Col1813,0.021828387612330226
Col744,0.02187592667683807
Col1818,0.021890812447654746
Col33,0.021914951832272305
Col719,0.02197251320184263
Col1182,0.021986212985898947
Col1244,0.022041846898792475
Col625,0.0220481730799791
Col952,0.022203236068139738
Col1777,0.022225423945191797
Col731,0.02228170081474562
Col1809,0.02229289585102711
Col295,0.022328476212754775
Col81,0.022337911449712262
Col1984,0.02239687236941346
Col1617,0.022522192623400987
Col501,0.022572400545466487
Col285,0.022624318925854172
Col1751,0.022634544561933374
Col2169,0.022686926403355758
Col2311,0.022703097348826674
Col1207,0.02275526995995409
Col740,0.022775703889263487
Col1569,0.022816274791389868
Col663,0.022828565934628543
Col1271,0.022837557051935645
Col305,0.022842345063031823
Col434,0.022872887893460384
Col312,0.02300447777392586
Col766,0.023141148405201668
Col1497,0.023204921189971816
