columns,rel_imp,sca_imp,percentage
Col2006,2.921978712081909,0.0044156666799101294,0.0001584569734084464
Col2007,4.59410548210144,0.006899936352964365,0.000249057020864216
Col2008,6.605346441268921,0.009860361279594415,0.0003579803326918509
Col2009,3.3207491636276245,0.004980285942897337,0.00018001225799935648
Col201,0.8396050930023193,0.0014934201185858589,4.594366899572726e-05
Col2010,0.0,0.0,0.0
Col2011,0.0,0.0,0.0
Col2012,1.708888828754425,0.0025631648828890945,9.263648769974838e-05
Col2013,3.7459218502044678,0.005602800858348737,0.00020303236402897847
Col2014,0.0,0.0,0.0
Col2015,0.0,0.0,0.0
Col2016,0.0,0.0,0.0
Col2017,4.243064880371094,0.006377108840274122,0.0002300343895860429
Col2018,2.285714328289032,0.003453041465808975,0.00012395074122562998
Col2019,0.0,0.0,0.0
Col202,8.279450602029101,0.012284226220296356,0.0004486201694120395
Col2020,12.976364590227604,0.019111367032385976,0.0007139335233457663
Col2021,10.45922376262024,0.015534440895977912,0.0005682292045500109
Col2022,0.0,0.0,0.0
Col2023,0.0,0.0,0.0
Col2024,0.0,0.0,0.0
Col2025,0.0,0.0,0.0
Col2026,9.994797234190628,0.014844399476780255,0.0005423826194419502
Col2027,0.9336279183626175,0.0016286852613154946,5.102993947988795e-05
Col2028,6.042264461517334,0.009049645602748669,0.0003275185998640607
Col2029,0.0,0.0,0.0
Col203,1.80952388048172,0.002742166192120142,9.814329506009148e-05
Col2030,4.454633474349976,0.00668657028044833,0.00024148877698274202
Col2031,0.0,0.0,0.0
Col2032,2.148182988166809,0.0032386389861437026,0.00011648045038266565
Col2033,1.7083333134651184,0.002562176778224,9.26060895866513e-05
Col2034,2.285714328289032,0.003453041465808975,0.00012395074122562998
Col2035,2.4234973192214966,0.003667488571622731,0.00013143406257749732
Col2036,0.0,0.0,0.0
Col2037,2.0701670050621033,0.0031111926089115887,0.00011223216073353541
Col2038,0.0,0.0,0.0
Col2039,2.4056554436683655,0.0036380921747054904,0.0001304620403103932
Col204,0.8374807834625244,0.0014896415724201977,4.582742556753198e-05
Col2040,0.0,0.0,0.0
Col2041,0.0,0.0,0.0
Col2042,4.868413329124451,0.007304327400378885,0.0002639139343126375
Col2043,0.0,0.0,0.0
Col2044,0.0,0.0,0.0
Col2045,2.1883960366249084,0.003296956371706842,0.00011865667470640802
Col2046,2.273762583732605,0.0034350069050349255,0.00012330265523672248
Col2047,0.0,0.0,0.0
